1.1	1.3	1.22	1.22
0.92	1.3	1.1	1.22
1.3	0.95	0.92	1.1
1.22	0.98	1.3	0.92
1.22	1.22	1.3	1.22
1.1	1.22	0.95	1.22
0.92	1.1	0.98	1.1
1.3	0.92	1.22	0.92
0.87	1.3	1.22	1.3
0.83	1.22	1.1	0.87
0.82	1.22	0.92	0.83
1.22	1.1	1.3	0.82
1.22	0.92	1.22	1.22
1.1	1.3	1.3	1.22
0.92	0.87	0.87	1.1
1.3	0.83	0.83	0.92
0.82	0.82	0.82	1.22
0.9	1.22	1.22	1.1
0.83	1.22	1.22	0.92
0.95	1.1	1.1	1.3
1.22	0.92	0.92	1.3
1.22	1.3	1.3	0.95
1.1	1.22	1.22	0.98
0.92	1.1	1.1	1.22
1.3	1.3	1.3	1.22
1.3	0.95	0.95	1.1
0.95	0.98	0.98	0.92
0.98	1.22	1.22	1.3
1.22	1.22	1.22	1.22
1.22	1.1	1.1	1.22
1.1	0.92	0.92	1.1
0.92	1.3	1.3	0.92
1.3	1.3	0.83	1.3
1.22	0.95	0.83	0.87
1.22	0.98	1.3	0.83
1.1	1.22	1.3	0.82
0.92	1.22	0.95	1.22
1.3	1.1	0.98	1.22
0.87	0.92	1.22	1.1
0.83	1.3	1.22	0.92
0.82	1.22	1.1	1.3
1.22	1.22	0.92	1.22
1.22	1.1	1.3	1.1
1.1	0.92	1.22	1.3
0.92	1.3	1.22	0.83
1.3	0.87	1.1	0.92
1.22	0.83	0.92	1.3
1.1	0.82	1.3	1.22
0.92	1.22	0.87	1.22
1.3	1.22	0.83	1.1
1.22	1.1	0.82	0.92
1.22	0.92	1.22	1.3
1.1	1.3	1.22	0.87
0.92	0.82	1.1	0.83
1.3	0.9	0.92	0.82
0.87	0.83	1.3	1.22
0.83	0.95	1.22	1.22
0.82	1.22	1.1	1.1
1.22	1.22	0.92	0.92
1.22	1.1	1.3	1.3
1.1	0.92	1.22	0.82
0.92	1.3	1.22	0.9
1.3	1.3	1.1	0.83
0.82	0.95	0.83	0.95
0.9	0.98	0.87	1.22
0.83	1.22	0.83	1.22
0.95	1.22	0.82	1.1
1.22	1.1	1.22	0.92
1.22	0.92	1.22	1.3
1.1	1.3	1.1	1.3
0.92	1.22	0.92	0.82
1.3	1.22	1.3	0.83
1.3	1.1	1.22	0.82
0.95	0.92	1.1	1.22
0.98	1.3	0.92	1.22
1.22	0.87	1.3	1.1
1.22	0.83	1.22	0.92
1.1	0.82	0.83	1.3
0.92	1.22	0.83	1.22
1.3	1.22	0.82	1.1
1.22	1.1	1.22	0.92
1.22	0.92	1.22	1.3
1.1	1.3	1.1	1.22
0.92	1.22	0.92	1.22
1.3	1.1	1.3	1.1
0.87	0.92	1.22	0.92
0.83	1.3	1.1	1.3
0.82	1.22	0.92	0.87
1.22	1.22	1.3	0.83
1.22	1.1	1.22	0.82
1.1	0.92	1.22	1.22
0.92	1.3	1.1	1.22
1.3	0.87	0.92	1.1
1.22	0.83	1.3	0.92
1.1	0.82	0.87	1.3
1.3	1.22	0.83	0.82
0.95	1.22	0.82	0.9
0.98	1.1	1.22	0.83
1.22	0.92	1.22	0.95
1.22	1.3	1.1	1.22
1.1	0.82	0.92	1.22
0.92	0.9	1.3	1.1
1.3	0.83	0.82	0.92
1.3	0.87	0.9	1.3
0.95	1.3	0.83	1.3
0.98	0.95	0.95	0.95
1.22	0.98	1.22	0.98
1.22	1.22	1.22	1.1
1.1	1.22	1.1	0.92
0.92	1.1	0.92	1.3
1.3	0.92	1.3	1.3
1.22	1.3	1.3	0.95
1.22	1.3	0.95	0.98
1.1	0.95	0.98	1.22
0.92	0.98	1.22	1.22
1.3	1.22	1.1	0.83
0.87	1.22	0.92	0.83
0.83	1.1	1.3	0.87
0.82	0.92	1.3	0.9
1.22	1.3	0.95	0.83
1.22	1.22	0.98	0.82
1.1	1.22	1.22	1.22
0.92	1.1	1.22	1.22
1.3	0.92	1.1	1.1
0.82	1.3	0.92	0.92
0.9	0.87	1.3	1.3
0.83	0.82	1.22	0.82
0.95	0.83	1.22	0.9
1.22	0.83	1.1	0.83
1.22	1.22	0.92	0.95
1.1	1.1	1.3	1.22
0.92	0.92	0.87	1.22
1.3	1.3	0.98	1.1
1.3	1.3	1.22	0.92
0.95	0.95	1.22	1.3
0.98	0.98	1.1	1.3
1.22	1.22	0.92	0.95
1.22	1.22	1.3	0.83
1.1	1.1	1.3	0.9
0.92	0.92	0.95	0.83
1.3	1.3	0.98	0.82
1.22	1.22	1.22	0.9
1.22	1.22	1.22	0.83
1.1	1.1	1.1	0.82
0.92	0.92	0.92	1.22
1.3	1.3	1.3	1.22
0.87	0.87	1.22	1.1
0.83	0.98	1.22	0.92
0.82	1.22	1.1	1.3
1.22	1.22	0.92	0.82
1.22	1.1	1.3	0.9
1.1	0.92	0.87	0.83
0.92	1.3	0.83	0.95
1.3	1.3	0.98	1.22
1.22	0.95	1.22	1.22
1.1	0.98	1.22	1.1
0.92	1.22	1.1	0.92
1.3	1.22	0.92	1.3
1.22	1.1	1.3	1.3
1.22	0.92	1.3	0.95
1.1	1.3	0.95	1.3
0.92	1.22	0.98	1.3
1.3	1.22	1.22	0.95
0.87	1.1	1.22	0.98
0.83	0.92	1.1	1.22
0.82	1.3	0.92	1.22
1.22	0.87	1.3	1.1
1.22	0.83	1.22	0.92
1.1	0.98	1.22	1.3
0.92	1.22	1.1	1.22
1.3	1.22	0.92	1.22
0.82	1.1	1.3	1.1
0.9	0.92	0.87	0.92
0.83	1.3	0.83	1.3
0.95	1.3	0.82	0.87
1.22	0.95	1.22	0.98
1.22	0.98	1.22	1.22
1.1	1.22	1.1	1.22
0.92	1.22	0.92	1.1
1.3	1.1	1.3	0.92
1.3	0.92	1.22	1.3
0.95	1.3	1.1	1.3
0.98	1.22	0.92	0.95
1.22	1.22	1.3	0.98
1.22	1.1	1.22	1.22
1.1	0.92	1.22	1.22
0.92	1.3	1.1	1.1
1.3	0.87	0.92	0.92
1.22	0.83	0.95	1.3
1.22	0.82	1.22	1.22
1.1	1.22	1.1	1.22
0.92	1.22	0.92	1.1
1.3	1.1	1.3	0.92
0.87	0.92	1.3	1.22
0.83	1.3	0.82	1.22
0.82	1.22	0.9	1.1
1.22	1.1	0.83	0.92
1.22	0.92	0.95	1.3
1.1	1.3	1.22	0.82
0.92	1.22	1.22	0.9
1.3	1.22	1.1	0.83
1.22	1.1	1.22	0.95
1.1	0.92	1.1	1.22
1.3	0.95	0.92	1.22
0.95	1.22	1.3	1.1
0.98	1.1	1.22	0.92
1.22	0.92	1.22	1.3
1.22	1.3	1.1	1.3
1.1	1.3	0.82	0.95
0.92	0.82	0.9	0.98
1.3	0.9	0.83	1.22
1.3	0.83	0.95	1.22
0.95	0.95	1.22	1.1
0.98	1.22	1.22	0.92
1.22	1.22	1.1	1.1
1.22	1.1	0.82	0.92
1.1	1.22	0.9	1.3
0.92	1.1	0.83	0.82
1.3	0.92	0.95	0.9
1.22	1.3	1.22	0.83
1.22	1.22	1.22	0.95
1.1	1.22	1.1	1.22
0.92	1.1	0.83	1.22
1.3	0.82	0.83	1.1
0.87	0.9	0.83	1.22
0.83	0.83	0.92	1.22
0.82	0.95	1.3	1.1
1.22	1.22	0.87	0.92
1.22	1.22	0.83	1.3
1.1	1.1	0.82	0.87
0.92	0.82	1.22	0.83
1.3	0.9	1.22	0.82
0.82	0.83	1.1	1.22
0.9	0.95	0.92	1.22
0.83	1.22	0.82	1.1
0.95	1.22	0.82	0.92
1.22	1.1	0.95	1.3
1.22	0.83	0.98	0.82
1.1	0.83	1.22	0.9
0.92	0.83	1.22	0.83
1.3	0.92	1.1	0.95
1.3	1.3	0.92	1.22
0.95	0.87	1.22	1.22
0.98	0.83	1.22	1.1
1.22	0.82	1.1	0.92
1.22	1.22	0.92	1.3
1.1	1.22	1.3	1.3
0.92	1.1	0.87	0.95
1.3	0.92	0.83	0.98
1.22	0.82	0.82	1.22
1.22	0.82	1.22	1.22
1.1	0.95	1.22	1.1
0.92	0.98	1.1	0.92
1.3	1.22	0.92	1.3
0.87	1.22	1.22	1.22
0.83	1.1	1.1	1.3
0.82	0.92	0.92	0.87
1.22	1.22	1.3	0.83
1.22	1.22	1.3	0.82
1.1	1.1	0.95	1.22
0.92	0.92	0.98	1.22
1.3	1.3	1.22	1.1
1.22	0.87	1.22	0.92
1.1	0.83	1.1	1.3
0.92	0.82	0.92	1.22
1.3	1.22	1.3	1.1
1.22	1.22	1.22	1.3
1.22	1.1	1.22	0.95
1.1	0.92	1.1	0.98
0.92	1.22	0.92	1.22
1.3	1.1	1.3	1.22
0.87	0.92	0.87	1.1
0.83	1.3	0.83	0.92
0.82	1.3	0.82	1.3
1.22	0.95	1.22	0.83
1.22	0.98	1.22	0.83
1.1	1.22	1.1	1.3
0.92	1.22	0.92	1.3
1.3	1.1	1.3	0.95
0.82	0.92	1.22	0.98
0.9	1.3	1.1	1.22
0.83	1.22	1.3	1.22
0.95	1.22	0.83	1.1
1.22	1.1	0.92	0.92
1.22	0.92	1.3	1.3
1.1	1.3	1.22	1.22
0.92	0.87	1.22	1.22
1.3	0.83	1.1	1.1
1.3	0.82	0.92	0.92
0.95	1.22	1.3	1.3
0.98	1.22	0.87	0.87
1.22	1.1	0.83	0.83
1.22	0.92	0.82	0.82
1.1	1.3	1.22	1.22
0.92	1.22	1.22	1.22
1.3	1.1	1.1	1.1
1.22	1.3	0.92	0.92
1.22	0.83	1.3	1.3
1.1	0.92	0.82	1.22
0.92	1.3	0.9	1.1
1.3	1.22	0.83	0.92
0.87	1.22	0.95	1.3
0.83	1.1	1.22	1.22
0.82	0.92	1.22	1.22
1.22	1.3	1.1	1.1
1.22	0.87	0.92	0.83
1.1	0.83	1.3	0.87
0.92	0.82	1.3	0.83
1.3	1.22	0.82	0.82
1.22	1.22	0.83	1.22
1.1	1.1	0.82	1.22
1.3	0.92	1.22	1.1
0.95	1.3	1.22	0.92
0.98	0.82	1.1	1.3
1.22	0.9	0.92	1.22
1.22	0.83	1.3	1.1
1.1	0.95	1.22	0.92
0.92	1.22	1.1	1.3
1.3	1.22	0.92	1.22
1.3	1.1	1.3	0.83
0.95	0.92	1.22	0.83
0.98	1.3	1.22	0.82
1.22	1.3	1.1	1.22
1.22	0.82	0.92	1.22
1.1	0.83	1.3	1.1
0.92	0.82	0.87	0.92
1.3	1.22	0.83	1.3
1.22	1.22	0.82	1.22
1.22	1.1	1.22	1.1
1.1	0.92	1.22	0.92
0.92	1.3	1.1	1.3
1.3	1.22	0.92	1.22
0.87	1.1	1.3	1.22
0.83	0.92	0.82	1.1
0.82	1.3	0.9	0.92
1.22	1.22	0.83	1.3
1.22	1.22	0.95	0.87
1.1	1.1	1.22	0.83
0.92	0.92	1.22	0.82
1.3	1.3	1.1	1.22
0.82	0.87	0.92	1.22
0.9	0.83	1.3	1.1
0.83	0.82	1.3	0.92
0.95	1.22	0.95	1.3
1.22	1.22	0.98	0.82
1.22	1.1	1.1	0.9
1.1	0.92	0.92	0.83
0.92	1.3	1.3	0.95
1.3	0.82	1.3	1.22
1.3	0.9	0.87	1.22
0.95	0.83	0.9	1.1
0.98	0.95	0.83	0.92
1.22	1.22	0.82	1.3
1.22	1.22	1.22	1.3
1.1	1.1	1.22	0.95
0.92	0.92	1.1	0.98
1.3	1.3	0.92	1.22
1.22	1.3	1.3	1.1
1.22	0.95	0.82	0.92
1.1	0.98	0.9	1.3
0.92	1.1	0.83	1.3
1.3	0.92	0.95	0.95
0.87	1.3	1.22	0.98
0.83	1.3	1.22	1.22
0.82	0.95	1.1	1.22
1.22	0.98	0.92	1.1
1.22	1.22	1.3	0.92
1.1	1.22	1.3	1.3
0.92	0.83	0.95	1.22
1.3	0.83	0.83	1.22
1.22	0.87	0.9	1.1
1.1	1.3	0.83	0.92
0.92	0.95	0.82	1.3
1.3	0.98	0.9	0.87
1.22	1.1	0.83	0.98
1.22	0.92	0.82	1.22
1.1	1.3	1.22	1.22
0.92	1.3	1.22	1.1
1.3	0.87	1.1	0.92
0.87	0.9	0.92	1.3
0.83	0.83	1.3	1.3
0.82	0.82	0.82	0.95
1.22	1.22	0.9	0.98
1.22	1.22	0.83	1.22
1.1	1.1	0.95	1.22
0.92	0.92	1.22	1.1
1.3	1.3	1.22	0.92
0.82	0.82	1.1	1.3
0.9	0.9	0.92	1.22
0.83	0.83	1.3	1.22
0.95	0.95	1.3	1.1
1.22	1.22	0.95	0.92
1.22	1.22	1.3	1.3
1.1	1.1	1.3	0.87
0.92	0.92	0.95	0.83
1.3	1.3	0.98	0.98
1.3	1.3	1.22	1.22
0.95	0.95	1.22	1.22
0.98	0.83	1.1	1.1
1.22	0.9	0.92	0.92
1.22	0.83	1.3	1.3
1.1	0.92	1.22	1.3
0.92	1.3	1.22	0.95
1.3	1.3	1.1	0.98
1.22	0.95	0.92	1.22
1.22	1.3	1.3	1.22
1.1	1.3	0.87	1.1
0.92	0.95	0.98	0.92
1.3	0.98	1.22	1.3
0.87	1.22	1.22	1.22
0.83	1.22	1.1	1.22
0.82	1.1	0.92	1.1
1.22	0.92	1.3	0.92
1.22	1.3	1.3	1.3
1.1	1.22	0.95	0.87
0.92	1.22	0.98	0.83
1.3	1.1	1.22	0.82
1.22	0.92	1.22	1.22
1.1	1.3	1.1	1.22
1.3	0.87	0.92	1.1
0.95	0.98	1.3	0.92
0.98	1.22	1.22	1.3
1.22	1.22	1.22	1.22
1.22	1.1	1.1	1.1
1.1	0.92	0.92	0.92
0.92	1.3	1.22	1.3
1.3	1.3	1.22	1.22
1.3	0.95	1.1	1.22
0.95	0.82	0.92	1.1
0.98	1.22	1.3	0.92
1.22	1.22	0.82	0.95
1.22	1.1	0.9	1.22
1.1	0.92	0.83	1.1
0.92	1.3	0.95	0.92
1.3	1.22	1.22	1.3
1.22	1.22	1.22	1.3
1.22	1.1	1.1	0.82
1.1	0.92	0.92	0.9
0.92	1.22	1.3	0.83
1.3	1.22	1.3	0.95
0.87	1.1	0.95	1.22
0.83	0.92	0.98	1.22
0.82	1.3	1.22	1.1
1.22	0.82	1.22	1.22
1.22	0.9	1.1	1.1
1.1	0.83	0.92	0.92
0.92	0.95	1.1	1.3
1.3	1.22	0.92	1.22
0.82	1.22	1.3	1.22
0.9	1.1	0.82	1.1
0.83	0.92	0.9	0.82
0.95	1.3	0.83	0.9
1.22	1.3	0.95	0.83
1.22	0.95	1.22	0.95
1.1	0.98	1.22	1.22
0.92	0.82	1.1	1.22
1.3	1.1	1.22	1.1
1.3	0.92	1.22	0.82
0.95	1.3	1.1	0.9
0.98	1.22	0.92	0.83
1.22	1.22	1.3	0.95
1.22	1.1	0.87	1.22
1.1	0.82	0.83	1.22
0.92	0.9	0.82	1.1
1.3	0.83	1.22	0.83
1.22	0.95	1.22	0.83
1.22	1.22	1.1	0.83
1.1	1.22	0.92	0.92
0.92	1.1	1.3	1.3
1.3	0.82	0.82	0.87
0.87	0.9	0.9	0.83
0.83	0.83	0.83	0.82
0.82	0.95	0.95	1.22
1.22	1.22	1.22	1.22
1.22	1.22	1.22	1.1
1.1	1.1	1.1	0.92
0.92	0.82	0.92	0.82
1.3	0.87	1.3	0.82
1.22	0.9	1.3	0.95
1.1	0.83	0.95	0.98
0.92	0.82	0.98	1.22
1.3	1.22	1.22	1.22
1.22	1.22	1.22	1.1
1.22	1.1	1.1	0.92
1.1	0.92	0.92	1.22
0.92	1.3	1.3	1.22
1.3	0.82	1.22	1.1
0.87	0.9	1.3	0.92
0.83	0.83	0.87	1.3
0.82	0.95	0.83	0.87
1.22	1.22	0.82	0.83
1.22	1.22	1.22	0.82
1.1	1.1	1.22	1.22
0.92	0.92	1.1	1.22
1.3	1.3	0.92	1.1
0.82	1.3	1.3	0.92
0.9	0.95	1.22	1.22
0.83	0.83	1.1	1.1
0.95	0.9	1.3	0.92
1.22	0.83	0.95	1.3
1.22	0.82	0.98	1.3
1.1	0.9	1.22	0.95
0.92	0.83	1.22	0.98
1.3	0.82	1.1	1.22
1.3	1.22	0.92	1.22
0.95	1.22	1.3	1.1
0.98	1.1	0.83	0.92
1.22	0.92	0.83	1.3
1.22	1.3	1.3	1.22
1.1	0.82	1.3	1.22
0.92	0.9	0.95	1.1
1.3	0.83	0.98	0.92
1.22	0.95	1.22	1.3
1.22	1.22	1.22	0.87
1.1	1.22	1.1	0.83
0.92	1.1	0.92	0.82
1.3	0.92	1.3	1.22
0.87	1.3	1.22	1.22
0.83	1.3	1.22	1.1
0.82	0.95	1.1	0.92
1.22	1.3	0.92	1.3
1.22	1.3	1.3	1.22
1.1	0.95	0.87	1.1
0.92	0.98	0.83	1.3
1.3	1.22	0.82	0.83
0.87	1.22	1.22	0.92
0.87	1.1	1.22	1.3
0.87	0.92	1.1	1.22
0.9	1.3	0.92	1.22
0.87	1.22	1.3	1.1
0.87	1.22	1.22	0.92
0.85	1.1	1.1	1.3
0.87	0.92	0.92	0.87
0.87	1.3	1.3	0.83
1.22	0.87	1.22	0.82
1.1	0.98	1.22	1.22
1.3	1.22	1.1	1.22
0.95	1.22	0.83	1.1
0.98	1.1	0.87	0.92
1.22	0.92	0.83	1.3
1.22	1.3	0.82	0.82
1.1	1.3	1.22	0.9
0.92	0.95	1.22	0.83
1.3	0.98	1.1	0.95
1.3	1.22	0.92	1.22
0.95	1.22	1.3	1.22
0.98	1.1	1.22	1.1
1.22	0.92	1.1	0.92
1.22	1.3	0.92	1.3
1.1	1.22	1.3	1.3
0.92	1.22	1.22	0.82
1.3	1.1	0.83	0.83
1.22	0.92	0.83	0.82
1.22	1.22	0.82	1.22
1.1	1.22	1.22	1.22
0.92	1.1	1.22	1.1
1.3	0.92	1.1	0.92
0.87	1.3	0.92	1.3
0.83	0.82	1.3	1.22
0.82	0.9	1.22	1.1
1.22	0.83	1.1	0.92
1.22	0.95	0.92	1.3
1.1	1.22	1.3	1.22
0.92	1.22	1.22	1.22
1.3	1.1	1.22	1.1
0.82	0.92	1.1	0.92
0.9	1.3	0.92	1.3
0.83	1.3	1.3	0.87
0.95	0.95	0.87	0.83
1.22	0.98	0.83	0.82
1.22	1.22	0.82	1.22
1.1	1.22	1.22	1.22
0.92	1.1	1.22	1.1
1.3	0.92	1.1	0.92
1.3	1.1	0.92	1.3
0.95	0.92	1.3	0.82
0.98	1.3	0.82	0.9
1.22	0.82	0.9	0.83
1.22	0.9	0.83	0.95
1.1	0.83	0.95	1.22
0.92	0.95	1.22	1.22
1.3	1.22	1.22	1.1
1.22	1.22	1.1	0.92
1.22	1.1	0.92	1.3
1.1	1.22	1.3	1.3
0.92	1.22	1.3	0.95
1.3	1.1	0.95	0.98
0.87	0.92	0.98	1.1
0.83	1.3	1.22	0.92
0.82	0.87	1.1	1.3
1.22	0.83	0.92	1.3
1.22	0.82	1.3	0.83
1.1	1.22	1.3	0.83
0.92	1.22	0.95	0.83
1.3	1.1	0.98	1.22
1.22	0.92	1.22	1.1
1.1	1.3	1.22	0.92
0.92	0.82	1.1	1.3
1.3	0.9	0.92	1.3
1.22	0.83	1.3	0.95
1.22	0.95	1.22	0.98
1.1	1.22	1.22	1.22
0.92	1.22	1.1	1.22
1.3	1.1	0.92	1.1
0.87	0.92	1.3	0.92
0.83	1.3	0.87	1.3
0.82	1.3	0.98	1.22
1.22	0.95	1.22	1.22
1.22	0.98	1.22	1.1
1.1	1.22	1.1	0.92
0.92	1.22	0.92	1.3
1.3	1.1	1.3	0.87
0.82	0.92	1.3	0.98
0.9	1.3	0.95	1.22
0.83	1.22	0.98	1.22
0.95	1.3	1.22	1.1
1.22	0.87	1.22	0.92
1.22	0.83	1.1	1.3
1.1	0.82	0.92	1.3
0.92	1.22	1.3	0.95
1.3	1.22	1.22	0.98
1.3	1.1	1.22	1.22
0.95	0.92	1.1	1.22
0.98	1.3	0.92	1.1
1.22	1.22	1.3	0.92
1.22	1.1	0.87	1.3
1.1	1.3	0.83	1.22
0.92	0.95	0.98	1.22
1.3	0.98	1.22	1.1
1.22	1.22	1.22	0.92
1.22	1.22	1.1	1.3
1.1	1.1	0.92	0.87
0.92	0.92	1.3	0.83
1.3	1.3	1.3	0.98
0.87	0.83	0.95	1.22
0.83	0.83	0.98	1.22
0.82	1.3	1.22	1.1
1.22	1.3	1.22	0.92
1.22	0.95	1.1	1.3
1.1	0.98	0.92	1.3
0.92	1.22	1.3	0.95
1.3	1.22	1.22	0.98
1.22	1.1	1.22	1.22
1.1	0.92	1.1	1.22
1.3	1.3	0.92	1.1
0.95	1.22	1.3	0.92
0.98	1.22	0.87	1.3
1.22	1.1	0.83	1.22
1.22	0.92	0.82	1.22
1.1	1.3	1.22	1.1
0.92	0.87	1.22	0.92
1.3	0.83	1.1	1.3
1.3	0.82	0.92	0.87
0.95	1.22	1.3	0.83
0.98	1.22	1.22	0.82
1.22	1.1	1.1	1.22
1.22	0.92	0.92	1.22
1.1	1.3	1.3	1.1
0.92	1.22	1.22	0.92
1.3	1.1	1.22	1.3
1.22	0.92	1.1	1.22
1.22	1.3	0.92	1.1
1.1	1.22	0.95	0.92
0.92	1.22	1.22	1.3
1.3	1.1	1.1	1.22
0.87	0.83	0.92	1.22
0.83	0.87	1.3	1.1
0.82	0.83	1.3	0.92
1.22	0.82	0.82	0.95
1.22	1.22	0.9	1.22
1.1	1.22	0.83	1.1
0.92	1.1	0.95	0.92
1.3	0.92	1.22	1.3
0.82	1.3	1.22	1.3
0.9	1.22	1.1	0.82
0.83	1.1	1.22	0.9
0.95	0.92	1.1	0.83
1.22	1.3	0.92	0.95
1.22	1.22	1.3	1.22
1.1	0.83	1.22	1.22
0.92	0.83	1.22	1.1
1.3	0.82	1.1	1.22
1.3	1.22	0.82	1.1
0.95	1.22	0.9	0.92
0.98	1.1	0.83	1.3
1.22	0.92	0.95	1.22
1.22	1.3	1.22	1.22
1.1	1.22	1.22	1.1
0.92	1.1	1.1	0.82
1.3	0.92	0.82	0.9
1.22	1.3	0.9	0.83
1.22	1.22	0.83	0.95
1.1	1.22	0.95	1.22
0.92	1.1	1.22	1.22
1.3	0.92	1.22	1.1
0.87	1.3	1.1	0.82
0.83	0.87	0.83	0.9
0.82	0.83	0.83	0.83
1.22	0.82	0.83	0.95
1.22	1.22	0.92	1.22
1.1	1.22	1.3	1.22
0.92	1.1	0.87	1.1
1.3	0.92	0.83	0.83
1.22	1.3	0.82	0.83
1.1	0.82	1.22	0.83
0.92	0.9	1.22	0.92
1.3	0.83	1.1	1.3
1.22	0.95	0.92	0.87
1.22	1.22	0.82	0.83
1.1	1.22	0.82	0.82
0.92	1.1	0.95	1.22
1.3	0.92	0.98	1.22
0.87	1.3	1.22	1.1
0.83	1.3	1.22	0.92
0.82	0.95	1.1	0.82
1.22	0.98	0.92	0.82
1.22	1.22	1.22	0.95
1.1	1.1	1.22	0.98
0.92	0.92	1.1	1.22
1.3	1.3	0.92	1.22
0.82	1.3	1.3	1.1
0.9	0.95	0.87	0.92
0.83	0.98	0.83	1.22
0.95	1.22	0.82	1.22
1.22	1.22	1.22	1.1
1.22	1.1	1.22	0.92
1.1	0.92	1.1	1.3
0.92	1.3	0.92	0.87
1.3	1.22	1.22	0.83
1.3	1.22	1.1	0.82
0.95	1.1	0.92	1.22
0.98	0.92	1.3	1.22
1.22	1.3	1.3	1.1
1.22	0.87	0.95	0.92
1.1	0.98	0.98	1.22
0.92	1.22	1.22	1.1
1.3	1.22	1.22	0.92
1.22	1.1	1.1	1.3
1.22	0.92	0.92	1.3
1.1	1.3	1.3	0.95
0.92	1.3	1.22	0.98
1.3	0.95	1.22	1.22
0.87	0.98	1.1	1.22
0.83	1.22	0.92	1.1
0.82	1.22	1.3	0.92
1.22	1.1	0.87	1.3
1.22	0.92	0.83	1.22
1.1	1.3	0.82	1.22
0.92	1.22	1.22	1.1
